patient_id,condition,window_index,window_start_unix,target_cognitive_load,eeg_available,wearable_available,eeg_delta_mean,eeg_delta_variability,eeg_theta_mean,eeg_theta_variability,eeg_alpha_mean,eeg_alpha_variability,eeg_beta_mean,eeg_beta_variability,eeg_gamma_mean,eeg_gamma_variability,eeg_theta_alpha_ratio,eeg_beta_alpha_ratio,wearable_pulse_rate_bpm,wearable_pulse_interval_rmssd_ms,wearable_bvp_variability,wearable_eda_mean,wearable_eda_variability,wearable_eda_slope,wearable_temperature_mean,wearable_temperature_variability,wearable_temperature_slope
cogwear_04,cognitive_load,2,1708757935.75,1,1,1,0.160962864481112,0.3593796524934325,0.0879855042746122,0.2743678264557382,0.319950123776971,0.2654652834469416,0.2746441348338846,0.24358575713980177,0.03212170643718539,0.1399054790055997,-0.2319646195023588,-0.045305988943086406,82.01533406352684,205.43661883547594,55.250284628672915,0.36500484166666664,0.005556020392324939,0.000526614723244667,34.87933333333333,0.025486379804818764,0.001425654559344954
cogwear_04,cognitive_load,3,1708757965.75,1,1,1,0.06708070679744672,0.33052662948372347,0.07393322570283438,0.2856965244029896,0.32207708382986383,0.230007537459571,0.2667995035288828,0.18309106049857748,0.0695290788533476,0.16417662994267074,-0.24814385812702944,-0.05527758030098101,79.37430167597765,251.8647899088583,36.07622515804029,0.4049251916666667,0.012434906223541212,0.0013127282033474515,34.888166666666656,0.02390897088728071,-0.0021184804500307256
cogwear_04,cognitive_load,4,1708757995.75,1,1,1,0.06073158230400037,0.3465393900753204,0.08563343801875288,0.31454952957792287,0.40491526996569777,0.26968068598524036,0.21740340569332367,0.20587818617810438,-0.0500409573413382,0.16814720043590073,-0.31928183194694487,-0.1875118642723741,80.8869179600887,259.16223771236633,34.37224781642523,0.4238287,0.010882076244602102,0.0009973512882839035,34.81516666666666,0.02717177866013887,-0.0028196402527953606
cogwear_05,baseline,0,1660301751.0,0,1,1,0.2378934152563625,0.44011977016905274,0.06905275515893025,0.33698888377341696,0.27130337491232764,0.22826231789131762,0.4314167821782759,0.3615679238098579,0.18927173588558463,0.34847187504979554,-0.2022506197533974,0.16011340726594825,76.01926163723917,277.64618193620095,13.046690032284152,0.06046401666666667,0.00251254361482321,-9.871843878047101e-05,31.40366666666667,0.012644717825593503,-0.00030168761719612795
cogwear_05,baseline,1,1660301781.0,0,1,1,0.38861548639624033,0.3566033974500602,0.19634086113299992,0.2940685444164859,0.3679517121702476,0.24948823989214697,0.43170451936983756,0.34480727331618183,0.24078751235031184,0.3549788740166843,-0.17161085103724766,0.06375280719958998,76.921454928835,388.51626761656036,19.40736658532898,0.05894841666666666,0.0015637887889318324,-7.524272518925086e-06,31.384833333333333,0.015164835054236903,-0.0005042016806722408
cogwear_05,baseline,2,1660301811.0,0,1,1,0.3037884397881658,0.3197288258908418,0.15257957640030526,0.33060785304881996,0.31830745174148994,0.2200837543972179,0.4666281931477263,0.3260954979825051,0.21237187863281698,0.37069742309890935,-0.1657278753411847,0.14832074140623636,77.55458515283843,288.2166679015112,18.138376906160335,0.05943936666666667,0.0015728388184708837,3.737395652475879e-05,31.35533333333334,0.015434449203720708,-0.001226751857768162
cogwear_05,cognitive_load,0,1660301158.25,1,1,1,0.6924623981995923,0.4328013552822573,0.37071935645353027,0.4319953777162285,0.505613679138893,0.26455317863019956,0.636990898861566,0.481410404632386,0.42202369297089476,0.48005185390775895,-0.13489432268536272,0.13137721972267302,91.13924050632912,310.8889580656719,21.311658726827787,0.057720725,0.005138113817284997,0.0005576829363150218,32.30333333333333,0.022705848487900967,-0.0018401277866524409
cogwear_05,cognitive_load,1,1660301188.25,1,1,1,0.3551741812137973,0.4460946647017708,0.19067679694089268,0.28487252284393255,0.3975549638439489,0.23553951836029113,0.6043824015321988,0.5433034585610261,0.41851724987384675,0.5035523788415197,-0.20687816690305622,0.2068274376882499,88.2051282051282,322.6765620408092,16.762800694853755,0.063058225,0.0023002333847622937,9.697131745260262e-06,32.23966666666667,0.0231636688707902,-0.002317938745746022
cogwear_05,cognitive_load,2,1660301218.25,1,1,1,0.3919188819346228,0.37289551856148484,0.2359060933314962,0.2472219637965864,0.34850166528172105,0.24028473019355145,0.5750214813399518,0.4991593269710235,0.38218388283619203,0.4647220649934238,-0.11259557195022485,0.22651981605823074,83.47826086956522,185.70100506257364,11.624628624738337,0.06390155,0.002163735865927262,2.2881672338356687e-05,32.17699999999999,0.020518284528684753,-0.0018334606569899749
cogwear_06,baseline,0,1611470721.5,0,1,1,0.36507554405090553,0.3941746891345941,0.24374835277825188,0.3431180128008407,0.47564672184576917,0.31109738709258933,0.4228790442052669,0.16553063813851904,0.12091168074597591,0.1621197026279922,-0.2318983690675173,-0.052767677640502275,84.01280683030949,277.0850465955805,20.93708149365047,0.5197328583333333,0.019160643953729666,-0.0021601755816376194,32.64341666666667,0.018685816070543013,-0.0017602611292446013
cogwear_06,baseline,1,1611470751.5,0,1,1,0.341841673684361,0.3378081302069504,0.17789769730258825,0.34418691752922226,0.46084219777643476,0.2959828847722333,0.40370742200377857,0.1231480402809128,0.11991709773972381,0.16108869886359592,-0.2829445004738465,-0.05713477577265619,82.00747463961558,283.27927109601984,26.221387326912776,0.4661039666666666,0.011756670255599115,-0.0013112379470796693,32.583666666666666,0.01712373271872198,-0.0015217723453020357
cogwear_06,baseline,2,1611470781.5,0,1,1,0.3381955551040879,0.3988007557670472,0.25774789719607955,0.3447686582923739,0.4999138262001601,0.33103356299955644,0.35170972099870684,0.12814235793163203,0.010162714077069946,0.13972036253849343,-0.24216592900408057,-0.14820410520145327,86.33832976445396,249.80937854643508,22.10273072518377,0.4501135583333333,0.00951843166685548,-0.0007293800541704347,32.525,0.024596747752496383,-0.0024846169872904996
cogwear_06,baseline,3,1611470811.5,0,1,1,0.5560608512592815,0.42043416401130923,0.40771946809850973,0.34055676283237074,0.5579484837970459,0.3259399406215382,0.3184872613152677,0.13877441402504734,-0.018608918356157036,0.1415112756459537,-0.15022901569853614,-0.23946122248177815,89.6339522546419,227.70299849421355,16.494483889211487,0.4329701,0.0068495334541850365,-0.00046432616153899826,32.46033333333333,0.01672988012177235,-0.0016040002777973658
cogwear_06,baseline,4,1611470841.5,0,1,1,0.6608489982086173,0.46623222998416475,0.43641887478136765,0.36300422933385684,0.5523240306054449,0.31870803467400594,0.3477680300636637,0.1618156555380787,0.001435031178147005,0.16177118435866322,-0.11590515582407723,-0.2045560005417812,86.57004830917874,239.9737782613942,22.830415009282984,0.413553075,0.005747221821834875,-0.0005930036669213114,32.424,0.01907878402834046,-0.0017812348079731938
cogwear_06,cognitive_load,0,1611470325.29,1,1,1,0.42140859162772965,0.454653590291512,0.2621031780390045,0.3910759775798173,0.44850218294677885,0.2708254963049501,0.43216916101588815,0.20419296291283184,0.2980658435117908,0.2469489429242438,-0.18639900490777433,-0.0163330219308907,91.02535832414553,255.5308033162585,48.69973624693182,0.5993222333333333,0.021771832908115223,-0.0023051802208486857,32.783,0.014753530650886469,-0.0009372873116193125
cogwear_06,cognitive_load,1,1611470355.29,1,1,1,0.43636075102281935,0.3654262382486241,0.2165216344669868,0.31053415149012326,0.3241169296429046,0.2144467973470151,0.4377451970866992,0.2779676092918364,0.25315061309869363,0.31777749946878103,-0.10759529517591782,0.11362826744379456,94.81481481481481,228.467209080428,67.7648986767624,0.531368025,0.020043315124775182,-0.002183386776859504,32.77883333333333,0.013365585991226118,0.00036419195777525823
cogwear_06,cognitive_load,2,1611470385.29,1,1,1,0.3219888115103418,0.33374709341894987,0.21724321451569173,0.2561080108390129,0.4514174414846745,0.2229799175364081,0.4398086623176507,0.1724229047468874,0.2615616374100306,0.2594636965844701,-0.23417422696898277,-0.011608779167023797,94.35897435897435,246.65734075838893,77.02651836181278,0.4966971333333333,0.012610244507894717,-0.001105280672268905,32.79816666666667,0.012246314638381649,0.00087756094173206
cogwear_06,cognitive_load,3,1611470415.29,1,1,1,0.291709164755117,0.4699252420713327,0.21309041661091827,0.3486343361882673,0.4048890599061916,0.23006845407436427,0.38317742366539526,0.15423221112967825,0.22609641480382292,0.25118677977993603,-0.19179864329527335,-0.02171163624079636,88.83280757097792,290.70039969652765,63.02348535226562,0.4879653916666667,0.00677772525421304,-0.00031958709632614,32.82258333333333,0.012348807859689821,0.0008374192652265687
cogwear_06,cognitive_load,4,1611470445.29,1,1,1,0.21495513565315197,0.39164893373967957,0.164439658008651,0.2939139294390054,0.3782908971195666,0.20589880920932552,0.4377095994010953,0.19077999413630287,0.2018494727303862,0.188115233866284,-0.21385123911091558,0.05941870228152868,94.5610278372591,197.10634555572616,81.00186690338275,0.4950959083333333,0.011406437151155654,0.000869395583026606,32.83466666666667,0.00921351664072441,0.0002889089520105214
cogwear_07,baseline,0,1649753768.0,0,1,1,0.2914610120417034,0.3613725197066882,0.2664508948061168,0.35283406411418067,0.7328239677846649,0.43944404466084935,0.1683284259335946,0.2619335229865448,-0.19641735737736532,0.3196246184733695,-0.4663730729785481,-0.5644955418510702,59.51897381079636,163.5301738075751,57.939969210788405,0.1981824416666667,0.002435570579268276,0.00015571246614348348,31.04200000000001,0.014236104336041444,8.445030904922553e-05
cogwear_07,baseline,1,1649753798.0,0,1,1,0.3586977114981333,0.4186685355219306,0.25654958912880604,0.40464320446221325,0.6771354821795807,0.4566142116756947,0.11095071258611675,0.24263861163884395,-0.2523641039904325,0.2590710689768606,-0.4205858930507747,-0.566184769593464,59.67845659163988,246.96469324545447,56.964547062365014,0.19996480833333333,0.0015348679818138185,3.056255295506493e-05,31.038166666666665,0.011971029845236769,-0.0005175359399959691
cogwear_07,baseline,2,1649753828.0,0,1,1,0.2823959387836743,0.40507647174837846,0.18304237866355402,0.3419888748709663,0.5468575603500214,0.40054119663566123,0.06212293260569809,0.18780329627400855,-0.34811099337375195,0.16860417804540803,-0.3638151816864674,-0.48473462774432335,61.35537190082645,153.54806715999854,62.848584731831174,0.20051986666666666,0.0017407850955499654,7.039377734185116e-08,31.026,0.014047538337136992,-7.111604972536578e-05
cogwear_07,cognitive_load,0,1649753440.5,1,1,1,0.3924913542710954,0.3497676229553359,0.264976409420732,0.32221396386369483,0.5620021941801886,0.30898272762857854,0.23908884094313626,0.3516320909986048,-0.10027391315326933,0.41122510740877793,-0.2970257847594566,-0.32291335323705234,58.33420639078051,360.77947607526517,38.11657118536515,0.15243132499999998,0.0026640274715878957,0.00013994117647058967,30.83616666666666,0.018760922744424424,-0.00142815473296783
